ASVID	Taxon	ScientificName_unique
c47b5413b6c453c55fef3fa102ac1b38	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria; s__Candidatus_Magasanikbacteria	s__Candidatus_Magasanikbacteria.1
68d97db0e1ce1e324acb7dfce25130e0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__metagenome	g__Pajaroellobacter_isolate
4515126fd2f04528ca8ae12c2719e2e1	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter	g__Prosthecobacter_unknown
528aac2ffcbe56eac0ca91d1d3a7e54c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium	f__Saprospiraceae_isolate
ebede6447a6284c096dd75d01938a568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	g__Serratia_unknown.52
11b2d64e277b20ac9056f6ccd365c565	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	g__Staphylococcus_unknown
a4d265fad24646b34192dbf5f0099a3c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae	f__Verrucomicrobiaceae_unknown.1
f720e49636db4554817301e05c750c21	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	f__Pasteurellaceae_unknown.2
3da13822a4e59d2d70a6ec427c82e650	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	f__Xanthobacteraceae_unknown.1
180843d213d81292129ca7501d19904c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.7
5ccd30281011c170e7e836bc752205e6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_pulmonis	s__Psychrobacter_pulmonis.1
971e4cce7f23c8079cbab388c89903b1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	o__Oligoflexales_isolate_unknown
aad6d37561f4e59efd32b47773e2f0ce	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	f__Bacillaceae_unknown.1
11a3aae2cf591c48a4d37d1fc13b082d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.2
a0a6a2bfc50e87cf99e385b7384f8019	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.37
f3f4ce40b29621420e72d75cab2cf72e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__metagenome	g__Hyphomicrobium_isolate
3b8c2a23d981c6844a2046f86bd6f234	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	g__Candidatus_Peribacteria_isolate.3
1788b00cd86e26518c9c9a4fbe81d572	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.4
17ebb340ff76d90b4a768744e44006aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.2
281a93020a80439b6dfafe69d94dbb5d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	g__Prevotella_unknown
4e93f536e013abf3da643d9fce63dc4c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EV818SWSAP88; f__EV818SWSAP88; g__EV818SWSAP88	g__EV818SWSAP88_unknown
6c5f4f9666d82b1bedf94e99acfe6741	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	o__Bacillales_unknown
a820c0738d25a6f83116fcda1c3473af	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hyphomonas; s__uncultured_bacterium	g__Hyphomonas_isolate
d1607b7e025ed154a065c5a924f9d888	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	g__Bradyrhizobium_unknown.1
3eeb4a6278652363d350b5391ebeb470	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	g__Limnohabitans_unknown
d829bee4984f82ffc2453212157caf96	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	g__Bradyrhizobium_unknown.2
0f97b8939bd0706a03f22b4046a2bca7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.3
7d2b9d394ab405434084b83d041afe5b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Alicyclobacillales; f__Alicyclobacillaceae; g__Effusibacillus; s__uncultured_Bacilli	g__Effusibacillus_isolate
e91e1791525bf055468d6f3e6d61dc74	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	g__Vibrio_unknown.4
6176f668e647e9891ca36fc0e5855972	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.9
856c418beb012bad07f9db0bfa07e148	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Nannocystis	g__Nannocystis_unknown
4379fd2009ced9128218c7fa7cdbdda4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__metagenome	g__NS11-12_marine_group_isolate
b286492dcc8013deb2e342ee13025d59	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Xanthobacter; s__Xanthobacter_autotrophicus	s__Xanthobacter_autotrophicus
a93ed862e7973a2ec45f820c79df7798	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade	g__OM60(NOR5)_clade_unknown.1
6cad158df7966582e3719c3822c427f6	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	f__Sandaracinaceae_isolate_unknown
15fa55d507147d966f35f9ca4a492d46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Nubsella_sp.	s__Nubsella_sp.
5cb5f0968334b562fb20758ccd1b34c2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured	o__Rhodospirillales_isolate_unknown
d062e79bf849c9d19d32971d2b9cce67	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_Microgenomates	g__Candidatus_Peribacteria_isolate.17
882b5b49ef18215727a0900958cdec5d	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus	g__Meiothermus_unknown.1
3ce45a28d8c1e1d6796deefd2b01f38f	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Turneriella; s__metagenome	g__Turneriella_isolate
8f49f479dd354667c02fd7520249f8dd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_decolorationis	s__Bacillus_decolorationis
e335f74033bc634af43ee6baa84fa247	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	g__Romboutsia_unknown.2
07c696568bb976ecf272d519280d0b0b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown
219e22ace3e118325c2c39ff18450f73	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	g__Legionella_unknown.1
dcda16851ae84af697b23475cfd88453	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Candidatus_Vogelbacteria; g__Candidatus_Vogelbacteria; s__uncultured_Parcubacteria	g__Candidatus_Vogelbacteria_isolate.1
4a0ed1b3f2ddb3b57fe4addb58274d51	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_iners	s__Lactobacillus_iners
e3eabf942da79c4a106980feb08eb2a6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	g__Novosphingobium_unknown.7
c1d1c5f8b54d11ce15669c4102573aa4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	g__Vibrio_unknown.2
c1decbb97dbc1dd10976f8df63439c0d	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96	g__KD4-96_unknown
2ce9beb7990af6e3214806a6b7f45369	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.4
83e948f389f9d97b0c975afc880989e8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.14
290e1a6ee8721a368be87a2e9029df9f	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured; s__metagenome	f__Simkaniaceae_isolate
b79883acfc458e8f9555d8b73bfeb152	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_Sphingobacterium	g__NS11-12_marine_group_isolate.1
ffd660f96ba6668b2d8d86fc4e150862	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17	g__env.OPS_17_unknown.4
e618ba5cd2c70e833352bba6cc98abd1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	g__Lactococcus_unknown.4
011738fea90a4fe9b8dcd115f4f748f9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_radioresistens	s__Acinetobacter_radioresistens
73a6884c5d2696bbcb7bd8edde79ba27	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__Gemmata_sp.	s__Gemmata_sp.
06c22e76fcb55c5204fd4a642189b4ab	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus	g__Meiothermus_unknown
ec12b626848b1160dc1ac82014ef41eb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.579
7629330d5248ba9325fc5948a4a44a70	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__metagenome	o__Planctomycetales_isolate.2
7ee807ccee01941466d003c43f0516a8	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.7
255b13051f05307cceffe689d59800b5	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_soil	g__0319-6G20_isolate
e202331cfcb6e0520ed9cd6ec4dfdf11	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	g__Candidatus_Kerfeldbacteria_isolate
1b826dac619ee32d5c253545360c5ab8	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__metagenome	g__Fimbriiglobus_isolate.1
04e6bb898febfa4c29572e69e7608be9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Hafnia-Obesumbacterium	g__Hafnia-Obesumbacterium_unknown
43bf2e05902a9f38eb400647f5b1e0a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	g__Vibrio_unknown
fff135b9b945b8d29d6eaf6dbcf73f78	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.94
ae60d23db781cd363d4f875d09939b80	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_soil	g__AKIW781_isolate
3eff5b2bf18dc17bf907e5570bcbac83	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.28
91d5915bf751a40ab77c9fab2ee913d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.12
38ae5ada307bf1439c5265144597bbf8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	g__Geobacillus_unknown.2
48a7af65c55adc4dd66178efefb01ed9	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula	g__Pirellula_unknown
4bdff2d9f1adfe35cad95c58a64b5a45	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.35
16fdb8d767296d0223ffccb845affb14	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__uncultured_Sphingomonas	g__Sphingomonas_isolate
0eba51babef00f9e3b541ad13b734372	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Berkelbacteria; f__Berkelbacteria; g__Berkelbacteria	g__Berkelbacteria_unknown
d9ee311879cf471912d38039b99ad73b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.55
09048df7c3599c6456945d8437b7709f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	g__Geobacillus_unknown
3797eef18946130fb3cbf13c7da0d4ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.6
7db631b397e1ebb7701ea93e097cf7bd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.13
26e4cc203d1423364fe9a3ad57028278	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	g__Bdellovibrio_unknown
e6ae608e80cb585b7ceac047e56c3b84	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.8
11bba0faa1a0894ca99f39e6e7bd2560	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.4
040206ed54b89fadc2987563f9fd74e1	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter	g__Candidatus_Udaeobacter_unknown
ecf4e5c45186b05abbcb37ecfd7b7803	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Unknown_Family; s__metagenome	g__Unknown_Family_isolate.1
a42c416b0397c71247793bec08a5ad85	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata	g__Gemmata_unknown
7092615eae9daa6c659bf22a908701e3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	f__Chitinophagaceae_unknown
a1e321a61e67f05afd967758b85eb1ea	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	g__Candidatus_Peribacteria_isolate.14
1610e78b1f54f9b2b780c40f123adba8	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__Thermus_thermophilus	s__Thermus_thermophilus
333c8030ec13259a273938b8027e1583	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.22
892a0fc53b26d6a2c193d145b2464da7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.12
d93b631b2c8ae78feab498aab5605d4b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methylobacter; s__uncultured_bacterium	g__Methylobacter_isolate
af0fb3a506a822f365336f4a7a8103bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.558
7c87c786c8768d64f96e32ea97a87540	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	g__Parcubacteria_isolate.7
09016ce3f7f2ed2a5e2ac9f68c0dc2a7	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__uncultured_bacterium	g__Prosthecobacter_isolate
065a7b6897f5dcaa2e5cc059c1eb0f0c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__A0839; g__A0839	g__A0839_unknown
93bda56447695455fc53c71ccd97b7c1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Chryseobacterium_sp.	s__Chryseobacterium_sp.
d5a1c561df6cd0e8ac159e2b5b53e973	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.36
fad0a32d6757831aaba2c5729edf4cd1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	o__Enterobacterales_unknown.42
47af74a9f9aff7aaf083a405fa166201	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.34
c105a1b9c3d4895c0d27a222a7735e23	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_proteobacterium	g__Haliangium_isolate.2
b088552e92a2e8f64c7ccfa8e4212c84	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.559
57ec806b597bd8b4dff283561b438658	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	o__Lactobacillales_unknown
251abe156c8784c1747e64e236619fec	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	f__Micrococcaceae_unknown
89a753c722d7f4d8efbfc87fdb6d379f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella	g__Taibaiella_unknown.3
e8accbbab64dba2fe98edb7072796cc5	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter	g__Candidatus_Udaeobacter_unknown.4
bf58a795d3a1b95c651a204ef55ed1f6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_chitinolyticus	s__Paenibacillus_chitinolyticus
423cae2d57505fa89746fba2c58b09a0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__uncultured; s__bacterium_enrichment	s__bacterium_enrichment
5ddcb503f7a2e67b6f082cde7eb39511	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__uncultured_bacterium	g__Schlegelella_isolate
0244a348b17bc4324c321a5727835a33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured; s__metagenome	f__Chitinophagaceae_isolate
116a2e0de8c5532da2573681f71a0a2a	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Candidatus_Vogelbacteria; g__Candidatus_Vogelbacteria	g__Candidatus_Vogelbacteria_unknown
effad4a41618298fee18ed70ac223f34	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__uncultured_bacterium	g__Dysgonomonas_isolate
6bf99e8b1f004c8623348da26f83d793	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__metagenome	g__BD2-11_terrestrial_group_isolate
54311577cdb92cb7c122ad2aed3f84b2	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geobacter	g__Geobacter_unknown
9d7de788baaa237d3db1761d6be55393	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	f__Opitutaceae_unknown
a878d6335881ff900499a650bb7799a3	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	g__Babeliales_isolate
6efbc7ac3965a56c86e119ec69babdd0	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	g__Candidatus_Omnitrophus_unknown
4cec258429289d8463d0d5f42a7a4cad	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.7
9490831f0e20dbae4c12c0bf632a13f2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__uncultured_bacterium	g__Schlegelella_isolate.3
18a9c0db3309cf43e79b3912bf8b257f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.8
f1d73957c7db38f551574a351e7b142b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	f__Rhodobacteraceae_unknown.3
9ad12b526212b095292ecfdd7b46fac9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	g__Curvibacter_unknown
ec223aad32a7d370f76f60435b4119b1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.47
e537dc95ded0a4efbcc70af8a82edccf	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Absconditabacteriales_(SR1); f__Absconditabacteriales_(SR1); g__Absconditabacteriales_(SR1); s__uncultured_bacterium	g__Absconditabacteriales_(SR1)_isolate.3
5cdb47b4dd43965e6a4024a2537115d6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae	f__Intrasporangiaceae_unknown
046a2d9e3c5f65385db7f2b386d9a767	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Unknown_Family; s__uncultured_bacterium	g__Unknown_Family_isolate
e19ab0540bff7643274b94da35cfe871	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	g__Lactococcus_unknown.3
c8ed764ad88bdc171223929cdce4628f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.567
5d1c9a78e3cea0d52ff7acc1aa12453e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Pectobacterium	g__Pectobacterium_unknown
58fa394398365fc5b1b1c595c5f74a0a	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__metagenome	f__Pirellulaceae_isolate
ef42b117bb85cc2ac352bbbf9a5523a1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	f__Yersiniaceae_unknown.30
1c992ec9f8c3ab7900f3894938894907	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12409; g__UBA12409; s__uncultured_bacterium	g__UBA12409_isolate
5c60f84b3d868e8544e0b7805e20ae77	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_radioresistens	s__Acinetobacter_radioresistens.1
f586ebca24f4a5b3187d48bb2bf549fc	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_Planctomycetales	g__OM190_isolate
0326c76f56fc2986ae8215fe3a8c3e70	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	f__Yersiniaceae_unknown
38367a8a414bbde849313409772ca4b8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.5
c2a6906ea4cb10ae85c299b3a013e280	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__uncultured_bacterium	g__Pirellula_isolate
